FFU Air Flow Rate [kg/s],ULPA Pressure Drop [Pa],Cleanroom Overpressure [Pa],Process Exhaust [kg/s],Cooling Bifurcation Temperature [C],Chiller [MWha],LT Chiller [MWha],Booster Heat Pump [MWha],Hot Water Pump [MWha],Heat Recovery Water Pump [MWha],Chilled Water to Fab Pump [MWha],Chilled Water to PCW Pump [MWha],LT Chilled Water To Fab Pump [MWha],LT Chilled Water To PCW Pump [MWha],Cooling Water For Chiller Pump [MWha],Cooling Water For LT Chiller Pump [MWha],Cleanroom MAU Fan [MWha],Cleanroom Exhaust Fan [MWha],Cleanroom FFU Fan [MWha],Chem Room AHU Fan [MWha],Fac AHU Fan [MWha],Fac Recirculation Fan [MWha],Total [MWha]
302.97456,45,30,145,22.5,5823.023004,4651.107219,249.0238988,34.88665738,687.270531,653.4875308,551.88,285.6466261,40.76028,1688.166699,342.3237971,3928.116619,668.972,265.4057146,280.9329664,312.3965504,1.752,20465.15209
302.97456,45,30,145,25,5816.372619,3679.926549,250.6148778,34.9344093,687.5132977,652.2870313,551.88,284.0550138,40.76028,1687.184959,342.4613574,3928.116619,668.972,265.4057146,280.9329664,312.3965504,1.752,19485.56624
302.97456,50,30,145,15,5939.211455,1822.0634,249.2123546,34.88308499,686.9863312,717.4818295,551.88,265.910748,40.76028,1705.562606,343.2241174,3928.116619,668.972,294.8952384,280.9329664,312.3965504,1.752,17844.24158
302.97456,50,30,145,17.5,5873.787072,2129.112958,249.3705093,34.8979504,687.253364,670.2336274,551.88,275.9884558,40.76028,1695.741067,343.7480991,3928.116619,668.972,294.8952384,280.9329664,312.3965504,1.752,18039.83876
302.97456,50,30,145,20,5838.47403,2688.594639,248.6781024,34.87720188,687.450055,657.2382516,551.88,282.0551189,40.76028,1690.470698,342.9349267,3928.116619,668.972,294.8952384,280.9329664,312.3965504,1.752,18550.47868
302.97456,50,30,145,22.5,5823.023004,4651.107219,249.0238988,34.88665738,687.270531,653.4875308,551.88,285.6466261,40.76028,1688.166699,342.3237971,3928.116619,668.972,294.8952384,280.9329664,312.3965504,1.752,20494.64162
302.97456,50,30,145,25,5816.372619,3679.926549,250.6148778,34.9344093,687.5132977,652.2870313,551.88,284.0550138,40.76028,1687.184959,342.4613574,3928.116619,668.972,294.8952384,280.9329664,312.3965504,1.752,19515.05577
302.97456,57.5,30,145,15,5939.211455,1822.0634,249.2123546,34.88308499,686.9863312,717.4818295,551.88,265.910748,40.76028,1705.562606,343.2241174,3928.116619,668.972,339.1295242,280.9329664,312.3965504,1.752,17888.47587
302.97456,57.5,30,145,17.5,5873.787072,2129.112958,249.3705093,34.8979504,687.253364,670.2336274,551.88,275.9884558,40.76028,1695.741067,343.7480991,3928.116619,668.972,339.1295242,280.9329664,312.3965504,1.752,18084.07304
302.97456,57.5,30,145,20,5838.47403,2688.594639,248.6781024,34.87720188,687.450055,657.2382516,551.88,282.0551189,40.76028,1690.470698,342.9349267,3928.116619,668.972,339.1295242,280.9329664,312.3965504,1.752,18594.71296
302.97456,57.5,30,145,22.5,5823.023004,4651.107219,249.0238988,34.88665738,687.270531,653.4875308,551.88,285.6466261,40.76028,1688.166699,342.3237971,3928.116619,668.972,339.1295242,280.9329664,312.3965504,1.752,20538.8759
302.97456,57.5,30,145,25,5816.372619,3679.926549,250.6148778,34.9344093,687.5132977,652.2870313,551.88,284.0550138,40.76028,1687.184959,342.4613574,3928.116619,668.972,339.1295242,280.9329664,312.3965504,1.752,19559.29005
302.97456,60,30,145,15,5939.211455,1822.0634,249.2123546,34.88308499,686.9863312,717.4818295,551.88,265.910748,40.76028,1705.562606,343.2241174,3928.116619,668.972,353.8742861,280.9329664,312.3965504,1.752,17903.22063
302.97456,60,30,145,17.5,5873.787072,2129.112958,249.3705093,34.8979504,687.253364,670.2336274,551.88,275.9884558,40.76028,1695.741067,343.7480991,3928.116619,668.972,353.8742861,280.9329664,312.3965504,1.752,18098.8178
302.97456,60,30,145,20,5838.47403,2688.594639,248.6781024,34.87720188,687.450055,657.2382516,551.88,282.0551189,40.76028,1690.470698,342.9349267,3928.116619,668.972,353.8742861,280.9329664,312.3965504,1.752,18609.45773
302.97456,60,30,145,22.5,5823.023004,4651.107219,249.0238988,34.88665738,687.270531,653.4875308,551.88,285.6466261,40.76028,1688.166699,342.3237971,3928.116619,668.972,353.8742861,280.9329664,312.3965504,1.752,20553.62067
302.97456,60,30,145,25,5816.372619,3679.926549,250.6148778,34.9344093,687.5132977,652.2870313,551.88,284.0550138,40.76028,1687.184959,342.4613574,3928.116619,668.972,353.8742861,280.9329664,312.3965504,1.752,19574.03482
302.97456,35,30,160,15,5953.399812,1912.433063,251.4408502,35.1518614,704.3236486,725.3684517,551.88,274.8413222,40.76028,1707.691431,346.8928805,4300.767019,738.176,206.4266669,280.9329664,312.3965504,1.752,18344.6348
302.97456,35,30,160,17.5,5882.622895,2351.936981,250.6246235,35.13034443,703.9421622,673.3815749,551.88,284.4659902,40.76028,1697.051989,346.2522852,4300.767019,738.176,206.4266669,280.9329664,312.3965504,1.752,18658.50033
302.97456,35,30,160,20,5844.776499,2765.89391,251.2540213,35.14801724,703.5052551,658.5193725,551.88,290.2473954,40.76028,1691.391124,347.685606,4300.767019,738.176,206.4266669,280.9329664,312.3965504,1.752,19021.51268
302.97456,35,30,160,22.5,5818.901506,4242.927577,250.7454229,35.13455022,703.4512232,652.8983847,551.88,292.4178516,40.76028,1687.552187,346.8547869,4300.767019,738.176,206.4266669,280.9329664,312.3965504,1.752,20463.97497
302.97456,35,30,160,25,5815.854824,2833.02129,250.4967924,35.12495707,703.1455069,652.2534677,551.88,289.9366274,40.76028,1687.108892,346.8285867,4300.767019,738.176,206.4266669,280.9329664,312.3965504,1.752,19046.86243
302.97456,45,30,160,15,5953.399812,1912.433063,251.4408502,35.1518614,704.3236486,725.3684517,551.88,274.8413222,40.76028,1707.691431,346.8928805,4300.767019,738.176,265.4057146,280.9329664,312.3965504,1.752,18403.61385
302.97456,45,30,160,17.5,5882.622895,2351.936981,250.6246235,35.13034443,703.9421622,673.3815749,551.88,284.4659902,40.76028,1697.051989,346.2522852,4300.767019,738.176,265.4057146,280.9329664,312.3965504,1.752,18717.47938
302.97456,45,30,160,20,5844.776499,2765.89391,251.2540213,35.14801724,703.5052551,658.5193725,551.88,290.2473954,40.76028,1691.391124,347.685606,4300.767019,738.176,265.4057146,280.9329664,312.3965504,1.752,19080.49173
302.97456,45,30,160,22.5,5818.901506,4242.927577,250.7454229,35.13455022,703.4512232,652.8983847,551.88,292.4178516,40.76028,1687.552187,346.8547869,4300.767019,738.176,265.4057146,280.9329664,312.3965504,1.752,20522.95402
302.97456,45,30,160,25,5815.854824,2833.02129,250.4967924,35.12495707,703.1455069,652.2534677,551.88,289.9366274,40.76028,1687.108892,346.8285867,4300.767019,738.176,265.4057146,280.9329664,312.3965504,1.752,19105.84147
302.97456,50,30,160,15,5953.399812,1912.433063,251.4408502,35.1518614,704.3236486,725.3684517,551.88,274.8413222,40.76028,1707.691431,346.8928805,4300.767019,738.176,294.8952384,280.9329664,312.3965504,1.752,18433.10337
302.97456,50,30,160,17.5,5882.622895,2351.936981,250.6246235,35.13034443,703.9421622,673.3815749,551.88,284.4659902,40.76028,1697.051989,346.2522852,4300.767019,738.176,294.8952384,280.9329664,312.3965504,1.752,18746.9689
302.97456,50,30,160,20,5844.776499,2765.89391,251.2540213,35.14801724,703.5052551,658.5193725,551.88,290.2473954,40.76028,1691.391124,347.685606,4300.767019,738.176,294.8952384,280.9329664,312.3965504,1.752,19109.98125
302.97456,50,30,160,22.5,5818.901506,4242.927577,250.7454229,35.13455022,703.4512232,652.8983847,551.88,292.4178516,40.76028,1687.552187,346.8547869,4300.767019,738.176,294.8952384,280.9329664,312.3965504,1.752,20552.44354
302.97456,50,30,160,25,5815.854824,2833.02129,250.4967924,35.12495707,703.1455069,652.2534677,551.88,289.9366274,40.76028,1687.108892,346.8285867,4300.767019,738.176,294.8952384,280.9329664,312.3965504,1.752,19135.331
302.97456,57.5,30,160,15,5953.399812,1912.433063,251.4408502,35.1518614,704.3236486,725.3684517,551.88,274.8413222,40.76028,1707.691431,346.8928805,4300.767019,738.176,339.1295242,280.9329664,312.3965504,1.752,18477.33766
302.97456,57.5,30,160,17.5,5882.622895,2351.936981,250.6246235,35.13034443,703.9421622,673.3815749,551.88,284.4659902,40.76028,1697.051989,346.2522852,4300.767019,738.176,339.1295242,280.9329664,312.3965504,1.752,18791.20318
302.97456,57.5,30,160,20,5844.776499,2765.89391,251.2540213,35.14801724,703.5052551,658.5193725,551.88,290.2473954,40.76028,1691.391124,347.685606,4300.767019,738.176,339.1295242,280.9329664,312.3965504,1.752,19154.21554
302.97456,57.5,30,160,22.5,5818.901506,4242.927577,250.7454229,35.13455022,703.4512232,652.8983847,551.88,292.4178516,40.76028,1687.552187,346.8547869,4300.767019,738.176,339.1295242,280.9329664,312.3965504,1.752,20596.67783
302.97456,57.5,30,160,25,5815.854824,2833.02129,250.4967924,35.12495707,703.1455069,652.2534677,551.88,289.9366274,40.76028,1687.108892,346.8285867,4300.767019,738.176,339.1295242,280.9329664,312.3965504,1.752,19179.56528
302.97456,60,30,160,15,5953.399812,1912.433063,251.4408502,35.1518614,704.3236486,725.3684517,551.88,274.8413222,40.76028,1707.691431,346.8928805,4300.767019,738.176,353.8742861,280.9329664,312.3965504,1.752,18492.08242
302.97456,60,30,160,17.5,5882.622895,2351.936981,250.6246235,35.13034443,703.9421622,673.3815749,551.88,284.4659902,40.76028,1697.051989,346.2522852,4300.767019,738.176,353.8742861,280.9329664,312.3965504,1.752,18805.94795
302.97456,60,30,160,20,5844.776499,2765.89391,251.2540213,35.14801724,703.5052551,658.5193725,551.88,290.2473954,40.76028,1691.391124,347.685606,4300.767019,738.176,353.8742861,280.9329664,312.3965504,1.752,19168.9603
302.97456,60,30,160,22.5,5818.901506,4242.927577,250.7454229,35.13455022,703.4512232,652.8983847,551.88,292.4178516,40.76028,1687.552187,346.8547869,4300.767019,738.176,353.8742861,280.9329664,312.3965504,1.752,20611.42259
302.97456,60,30,160,25,5815.854824,2833.02129,250.4967924,35.12495707,703.1455069,652.2534677,551.88,289.9366274,40.76028,1687.108892,346.8285867,4300.767019,738.176,353.8742861,280.9329664,312.3965504,1.752,19194.31005
302.97456,35,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,206.4266669,280.9329664,312.3965504,1.752,15417.53438
302.97456,35,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,206.4266669,280.9329664,312.3965504,1.752,15471.0242
302.97456,35,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,206.4266669,280.9329664,312.3965504,1.752,15350.292
302.97456,35,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,206.4266669,280.9329664,312.3965504,1.752,15719.77514
302.97456,35,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,206.4266669,280.9329664,312.3965504,1.752,15635.75526
302.97456,45,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,265.4057146,280.9329664,312.3965504,1.752,15476.51343
302.97456,45,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,265.4057146,280.9329664,312.3965504,1.752,15530.00325
302.97456,45,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,265.4057146,280.9329664,312.3965504,1.752,15409.27105
302.97456,45,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,265.4057146,280.9329664,312.3965504,1.752,15778.75419
302.97456,45,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,265.4057146,280.9329664,312.3965504,1.752,15694.73431
302.97456,50,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,294.8952384,280.9329664,312.3965504,1.752,15506.00295
302.97456,50,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,294.8952384,280.9329664,312.3965504,1.752,15559.49277
302.97456,50,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,294.8952384,280.9329664,312.3965504,1.752,15438.76057
302.97456,50,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,294.8952384,280.9329664,312.3965504,1.752,15808.24372
302.97456,50,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,294.8952384,280.9329664,312.3965504,1.752,15724.22383
302.97456,57.5,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,339.1295242,280.9329664,312.3965504,1.752,15550.23724
302.97456,57.5,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,339.1295242,280.9329664,312.3965504,1.752,15603.72706
302.97456,57.5,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,339.1295242,280.9329664,312.3965504,1.752,15482.99486
302.97456,57.5,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,339.1295242,280.9329664,312.3965504,1.752,15852.478
302.97456,57.5,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,339.1295242,280.9329664,312.3965504,1.752,15768.45812
302.97456,60,25,85,15,5890.470699,1465.579292,233.8224419,33.02075239,658.3749939,686.0200024,551.88,227.0340675,40.76028,1698.325313,329.9598129,2408.622545,392.156,353.8742861,280.9329664,312.3965504,1.752,15564.982
302.97456,60,25,85,17.5,5848.91545,1579.710059,234.2903445,33.03237419,658.4481482,661.0989945,551.88,234.6680843,40.76028,1692.081002,333.8527346,2408.622545,392.156,353.8742861,280.9329664,312.3965504,1.752,15618.47182
302.97456,60,25,85,20,5828.289527,1487.41261,234.5634844,33.03967923,658.3938646,654.6280209,551.88,235.7136923,40.76028,1688.976806,334.3473072,2408.622545,392.156,353.8742861,280.9329664,312.3965504,1.752,15497.73962
302.97456,60,25,85,22.5,5817.404004,1870.47024,233.7593393,33.02400337,658.4542067,652.4614621,551.88,237.3960162,40.76028,1687.348635,334.53023,2408.622545,392.156,353.8742861,280.9329664,312.3965504,1.752,15867.22276
302.97456,60,25,85,25,5814.069131,1789.26655,234.4001549,33.03882233,658.3129426,651.9321493,551.88,238.4388021,40.76028,1686.845141,334.5245582,2408.622545,392.156,353.8742861,280.9329664,312.3965504,1.752,15783.20288
302.97456,35,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,206.4266669,280.9329664,312.3965504,1.752,15986.23962
302.97456,35,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,206.4266669,280.9329664,312.3965504,1.752,16058.85321
302.97456,35,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,206.4266669,280.9329664,312.3965504,1.752,16104.35147
302.97456,35,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,206.4266669,280.9329664,312.3965504,1.752,16185.79393
302.97456,35,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,206.4266669,280.9329664,312.3965504,1.752,16311.2508
302.97456,45,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,265.4057146,280.9329664,312.3965504,1.752,16045.21867
302.97456,45,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,265.4057146,280.9329664,312.3965504,1.752,16117.83226
302.97456,45,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,265.4057146,280.9329664,312.3965504,1.752,16163.33052
302.97456,45,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,265.4057146,280.9329664,312.3965504,1.752,16244.77298
302.97456,45,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,265.4057146,280.9329664,312.3965504,1.752,16370.22985
302.97456,50,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,294.8952384,280.9329664,312.3965504,1.752,16074.70819
302.97456,50,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,294.8952384,280.9329664,312.3965504,1.752,16147.32178
302.97456,50,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,294.8952384,280.9329664,312.3965504,1.752,16192.82004
302.97456,50,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,294.8952384,280.9329664,312.3965504,1.752,16274.2625
302.97456,50,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,294.8952384,280.9329664,312.3965504,1.752,16399.71937
302.97456,57.5,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,339.1295242,280.9329664,312.3965504,1.752,16118.94248
302.97456,57.5,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,339.1295242,280.9329664,312.3965504,1.752,16191.55607
302.97456,57.5,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,339.1295242,280.9329664,312.3965504,1.752,16237.05433
302.97456,57.5,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,339.1295242,280.9329664,312.3965504,1.752,16318.49679
302.97456,57.5,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,339.1295242,280.9329664,312.3965504,1.752,16443.95366
302.97456,60,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,353.8742861,280.9329664,312.3965504,1.752,16133.68724
302.97456,60,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,353.8742861,280.9329664,312.3965504,1.752,16206.30083
302.97456,60,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,353.8742861,280.9329664,312.3965504,1.752,16251.79909
302.97456,60,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,353.8742861,280.9329664,312.3965504,1.752,16333.24155
302.97456,60,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,353.8742861,280.9329664,312.3965504,1.752,16458.69842
